reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replayContent,repliedAt
d88bbce9-a5c7-47a6-b8eb-88f7d72595bf,nathaniel castillo,https://play-lh.googleusercontent.com/a-/ALV-UjWBJbAXuPx9smVOmYLqWdkY5_4oh0dqzdVOuhdkHsDqkbez75CBfg,Search feature is poor. Doesn't show relevant results. Sometimes search even prioritizes fake products.,3,,7.49.1,4/25/2024 22:32,"Thank you for valuable feedback. We strive to continuously improve your experience while shopping with us. If you are satisfied with our services, please give us a 5-star rating in the App store. Positive feedback from customers like you goes a long way in helping us to serve you better in the future.",4/25/2024 22:42
780d4c32-a56e-4f4a-a160-e6e1383c8c08,Sharv Shar,https://play-lh.googleusercontent.com/a-/ALV-UjXbO-eFTw6KSEFIuQZf6af1dwGfukgvg_-1SWdF8sTTnkQziAMG,Very great and useful app. I surely recommend. Awesome services. Very fast delivery service.,5,,7.49.1,5/7/2024 13:55,,
619383e6-deeb-4c42-a9e1-37ccdae73455,Dioni De Guzman,https://play-lh.googleusercontent.com/a-/ALV-UjXki3JFIgdu2FuD5T-uyKTCslpU9Ze3_Gr0tuBQQCyjb3GM62o07g,I'm sooo over this shopping app! It keeps on asking you to log in. I just logged in yesterday and asking me to log in again today. Never happens wi the competition online shopping app. Unless maybe if they have an update. Deleting this app...,2,,7.47.0,4/8/2024 9:52,We apologize for the inconvenience. Please make sure to check for app updates regularly as this might resolve the login issue.,4/8/2024 10:41
fcedce9f-8105-480f-9bd8-537acf2cd8de,Mr. M,https://play-lh.googleusercontent.com/a-/ALV-UjUbTFVIYEujsy5ZxzpPZusXgmaa6HyUywI5V6HxtNFkuBBZU-m4,The service was superb and good. Immensely pleasing packaging. Delivery was superb. Some Item is of first-rate quality.â,5,,7.49.1,5/10/2024 10:47,,
339ba433-82e6-4857-8b87-6d47d9ff24e3,Mae Del Barrio,https://play-lh.googleusercontent.com/a-/ALV-UjVGWZ2JlhF3cfnbsbdkqDihpg1ILzK5ry2xC-UyA0u7mhnRLFA,"You have poor customer service, unlike to the orange app they were were really active but the problem for the orange app is they are sidely on there seller, but still they assist you, but here in tokopedia no available agent to talk about your concerned plus they have a rude seller, what's the purposed of your agent if the buyer's can't even reach them out.",1,7.0,7.48.0,4/15/2024 11:29,We're truly sorry to hear about your frustrating experience. Please contact our support team so we can understand and address your concerns better. Your feedback is valuable to us in improving our service.,4/15/2024 12:09
f2cc809f-86aa-4d7f-8cfb-39b4b06e01b8,Znahmie Zaprus,https://play-lh.googleusercontent.com/a-/ALV-UjUORY_oTBlyUcXWQhNeFuCl_PfqQUHTHFmJSXo-uNsBf8z2hEB3,Multiple times my order got cancelled just because the delivery guys ran out of time. How is that my problem now? I also always monitor my orders and also took initiatives in messaging the delivery person to ask for time estimates and if they can really deliver it within the day.,1,3.0,7.46.0,3/13/2024 16:19,"We apologize for the inconvenience caused. To address this issue, we will escalate this matter to our logistics team for further investigation and improvement in our delivery services. Thank you for bringing this to our attention.",3/13/2024 16:34
915fd955-b2d7-40c7-8ccc-9f1a483269c1,Kevin CastaÃ±ares,https://play-lh.googleusercontent.com/a/ACg8ocLt8Ef88WVBwJ1yXUrThMp3L4SamKU-8LmVmCiohsjick6qnPGi=mo,Spammy promotion notification that I can't turn off. Been a regular customer for years but now annoyed to the point where I'm uninstalling and switching to another platform.,1,4.0,7.46.0,3/15/2024 8:31,We apologize for the inconvenience caused by the notifications. You can control notifications in the app settings. Thank you for your understanding.,3/15/2024 9:12
f611f200-fd1c-4888-b49c-7f3532345dc0,Christian RutfÃ¤lt,https://play-lh.googleusercontent.com/a-/ALV-UjU1hOphM2sjBMNSusxdjLW4DM8NxHyMb6dNuRRV-H2mURVl8dd4,"Great shopping experience, very good assortment! Fast good delivery, faster delivery times from China than Aliexpress 95% of the times.",5,,7.49.1,5/7/2024 9:52,,
9d983298-5c7a-43c0-8b75-278647e4773b,Brandon Prince,https://play-lh.googleusercontent.com/a-/ALV-UjVWL3nYAFwEDUkiMFjnfBT-Sh5PT4x1JqNnoBMvGCi3579V_Mz6Gg,It is perfect for sending gifts to a loved one abroad! I suggest choosing a good seller and I was only able to use my WISE card for payments...your experience may vary. I love this app!,5,44.0,7.48.0,4/18/2024 10:52,We're thrilled to hear that you find our app perfect for sending gifts abroad! Thank you for sharing your experience and recommendation. We're constantly working to improve our payment options for a smoother shopping experience. We're delighted to have you as part of our tokopedia community!,4/19/2024 6:20
de64d861-a0ef-4628-898f-4b256e4bbbab,Jade,https://play-lh.googleusercontent.com/a/ACg8ocJWH5BhppCeIdjpsfDD1TfMWz4GIXGbHo2JDILKAytEHYmvCw=mo,"This is a spammer app it always pops notification randomly and frequently, its super annoying.",1,,7.49.1,5/2/2024 22:43,"tokopedia xin lá»i vÃ¬ sá»± báº¥t tiá»n. Nháº±m giÃºp tokopedia ÄÆ°á»£c há» trá»£ báº¡n nhanh chÃ³ng vÃ  hiá»u quáº£ nháº¥t, hÃ£y chia sáº» thÃ´ng tin chi tiáº¿t vá» váº¥n Äá» cá»§a báº¡n qua kÃªnh Chat trá»±c tuyáº¿n táº¡i https://lzd.co/3A3ZvgA. tokopedia cam káº¿t sáº½ ná» lá»±c háº¿t sá»©c Äá» nÃ¢ng cao cháº¥t lÆ°á»£ng dá»ch vá»¥ vÃ  má»©c Äá» hÃ i lÃ²ng cá»§a khÃ¡ch hÃ ng. tokopedia xin cáº£m Æ¡n!",5/2/2024 22:50
b8bb684f-8e7e-4bc2-8bff-e3c71d4431c1,mark taylan,https://play-lh.googleusercontent.com/a/ACg8ocJpkEALYoEFuaRJ8-MljZ-qHl7hMAbESkp4MeOPkjX7KkrySw=mo,"price of ordered product keeps on changing the price until it delivered to receiver still in different price. also the tag price displayed varies if you order or put in cart then price change again even it says discounted, placing order then again price changes, when receiving parcel then again price is change.can you fix the pricing to a fixed price?",1,2.0,7.48.0,4/15/2024 7:33,We're truly sorry to hear about your frustrating experience with the pricing inconsistencies. We understand the importance of transparent pricing. Please reach out to our support team so we can investigate this matter further and work on finding a solution together. Your feedback is valuable to us.,4/16/2024 5:10
03bf4389-0a9c-4c88-b0e0-289154184586,Dens Cas,https://play-lh.googleusercontent.com/a/ACg8ocIcjuUuRQU0mmyoaXoIKVAWat9mUY3vCu-ShiCJ2UDHhBpKjA=mo,Fast delievery. Nice discount. When feeling like you dont want the parcel you can just cancel. pretty good tokopedia. you might be actually better than shoppie.,5,2.0,7.49.1,4/26/2024 20:18,We're thrilled to hear about your positive experience with our app! Thank you for choosing tokopedia for your shopping needs. We're here to make your shopping experience convenient and enjoyable. Your feedback means a lot to us. Happy shopping!,4/26/2024 20:29
cc079805-72fd-42f8-a305-801e41ff82e3,Meg Cruz,https://play-lh.googleusercontent.com/a-/ALV-UjV8_qTm3hcuuPRl6rWt8jntrTd-KtC2tqksKewunI3VUCPEGFM,"Their customer service is trash. Initiated return/refund request, should have been pick up 4 days ago but no one pick it up. Refund would be on my lazpay but it will be due soon. Tf am I suppose to do. Pay the thing I couldnt use because they shipped a different size and damaged item. Stuck with ""1 customer ahead of you"" for an hour now.",1,5.0,7.46.0,3/14/2024 10:23,We apologize for the inconvenience you've experienced. Please ensure to reach out to tokopedia's customer service directly through the app for prompt assistance with your return and refund request.,3/14/2024 13:15
85ac2aa5-c131-4a1f-a452-5e300e1ee88e,Lilian Yap,https://play-lh.googleusercontent.com/a-/ALV-UjWgX6syVwcOAsHKkpH9OtZKMEcfNwTIoUxNQyQ96mfoHNsThXQV,"Something is wrong with the app, it does not allow me to topup my account. I keep signing into my bank account to approve the transfer, at least 4 or 5 times until I give up... It keeps going back to the approval page, so my transfer is never approved.",1,3.0,7.48.0,4/19/2024 12:15,We're truly sorry to hear about your frustrating experience. It seems like a technical glitch is causing this inconvenience. We'd like to help resolve this for you. Please contact our support team so we can investigate and find a solution together. Your feedback is valuable to us in improving our services.,4/19/2024 12:56
fff94883-b15f-46b2-8065-c8bed515abf3,Jhayzell Lazarte,https://play-lh.googleusercontent.com/a-/ALV-UjU25l_ESzd9Tl2-a8K4BhbkkRcYdDVosbf0wQQ09uIQyyTggJfj,"Assistance is close to none or none at all. Shipment takes too long. I don't know if it's intentional but i sure did not get the full benefits of the events and promos. It's the same for the delivery. It usually takes 2-4 weeks even when it's standard local. Please be more strict when it comes to its users, especially the sellers, and couriers. This is the only app that provides inconvenience instead of the opposite.",1,70.0,7.43.2,2/10/2024 14:12,We apologize for the inconvenience you experienced. We understand your frustration and we are constantly working to improve our services. We appreciate your feedback and will take your suggestions into consideration to ensure a better user experience in the future.,2/10/2024 14:20
18c7b817-49ad-4c05-969b-2312537711e3,Roy Lemi,https://play-lh.googleusercontent.com/a-/ALV-UjXma8z3WcxsMTDASS4pj7_mioJ6glrlmdv4oaLyUT-Jj7t5mmhM,tokopedia tolerates scammers. Low priced listings are actually higher priced because the price showed is for a cheap hidden 'variant' and not the actual product on the listing's pictures. The listing's first pictures should match the default variant selected by the seller.,1,162.0,7.47.0,4/14/2024 3:08,"We understand your frustration, and we're sorry to hear about your experience. Your feedback is important to us. Please reach out to our support team so we can investigate this further and work on improving your experience with our app. Your satisfaction is our priority.",4/14/2024 12:33
f031aff8-839d-46d0-bf1f-5de97349d31d,Arianne Abacan,https://play-lh.googleusercontent.com/a/ACg8ocJUIw6-sHBz-4j-VcDwmK0aJ5_HHAgNjGxYBMF3VjNRHq6RrQ=mo,"I can't open my account and automatically end up just making another account, so now, I have different account with my email, phone number, socials media account.",2,,7.49.1,5/1/2024 15:57,"tokopedia xin lá»i vÃ¬ sá»± báº¥t tiá»n. Nháº±m giÃºp tokopedia ÄÆ°á»£c há» trá»£ báº¡n nhanh chÃ³ng vÃ  hiá»u quáº£ nháº¥t, hÃ£y chia sáº» thÃ´ng tin chi tiáº¿t vá» váº¥n Äá» cá»§a báº¡n qua kÃªnh Chat trá»±c tuyáº¿n táº¡i https://lzd.co/3A3ZvgA. tokopedia cam káº¿t sáº½ ná» lá»±c háº¿t sá»©c Äá» nÃ¢ng cao cháº¥t lÆ°á»£ng dá»ch vá»¥ vÃ  má»©c Äá» hÃ i lÃ²ng cá»§a khÃ¡ch hÃ ng. tokopedia xin cáº£m Æ¡n!",5/2/2024 17:32
294e378d-45af-4929-a0f9-999158516ead,faith laude,https://play-lh.googleusercontent.com/a/ACg8ocLK5OV7bXmiKRfarY9pPW1UVg9pyVI2ehXxuMKQF1Y88yll6A=mo,Not good not bad app. It is so annoying 2nd time that you deducted cash through my gcash without my permission or verification text to send code i didn't order anything to or add to cart but why???? Please refund the cash through gcash OMG!!!,1,,7.49.1,4/29/2024 2:09,We're truly concerned about this experience you had. We understand the frustration of unauthorized transactions. Please contact our support team so we can investigate and assist you promptly. Your feedback is invaluable to us.,4/29/2024 5:07
5a96e044-0a1a-4c89-8f82-bb31797455c9,dark vampire,https://play-lh.googleusercontent.com/a/ACg8ocKMr58D3JA98OqhrVafGoFRNnL_1sLHBqMUek3rk2LZDeYeEw=mo,0 star...i've got a complain but tokopedia can't provide any solution about scammers...and when i tried to contact them can't reach them..if we order thru tokopedia there must be a notification from to ship or to recieve or to review but nothing..we ricieved a parcel having my name and adress but i can't locate it cause it didn't appear in my tokopedia account,1,,7.49.1,5/1/2024 16:16,"tokopedia xin lá»i vÃ¬ sá»± báº¥t tiá»n. Nháº±m giÃºp tokopedia ÄÆ°á»£c há» trá»£ báº¡n nhanh chÃ³ng vÃ  hiá»u quáº£ nháº¥t, hÃ£y chia sáº» thÃ´ng tin chi tiáº¿t vá» váº¥n Äá» cá»§a báº¡n qua kÃªnh Chat trá»±c tuyáº¿n táº¡i https://lzd.co/3A3ZvgA. tokopedia cam káº¿t sáº½ ná» lá»±c háº¿t sá»©c Äá» nÃ¢ng cao cháº¥t lÆ°á»£ng dá»ch vá»¥ vÃ  má»©c Äá» hÃ i lÃ²ng cá»§a khÃ¡ch hÃ ng. tokopedia xin cáº£m Æ¡n!",5/2/2024 17:32
a3498472-9a68-4e4c-a453-6c60862c41b9,Ronalyn Abat,https://play-lh.googleusercontent.com/a/ACg8ocJqrJC2tI28U17hrYKBFwyv9_fQaxHDkpioGr_n5zl6x_P5cQ=mo,"been using tokopedia for a long time. i never had a bad experience with all my orders and the platform itself. every thing i need is here in tokopedia, including groceries, authentic gold jewelries, branded skin care, branded shoes and bags and all are legit. thanks tokopedia",5,,7.49.1,5/8/2024 12:25,,
e3256ada-b40e-4547-8128-04edf77742ad,Lovely Tolentino,https://play-lh.googleusercontent.com/a-/ALV-UjXrLC3hRJYC7xF-K1LSg2g67GVHtn93KkiSmadYrGpwyCSOK2Q,"easy to use voucher, lots of sale, cashback, free voucher and less delivery fee charges specially in provinces.. i hopefully regulate scam sellers or misleading post... many branded store...",5,,7.49.1,5/6/2024 20:10,,
bbe7da93-e228-4354-bcb0-0012c583686b,Aliya Qalisya,https://play-lh.googleusercontent.com/a/ACg8ocLLC81JGXeWCYY0EcKcSlg3E97bK92knoLRd_fIVQGqp7AcEQ=mo,"1ð bcoz Merge game got bug. When you use multi extract money at the same time. It only detect one extraction. This also happen when multi extract coin and energy. .. 1ð bcoz international courier is suck, it took -/+ 2 week to receive the parcel, different with Shopee, it only took 5 days.",1,2.0,7.47.0,4/3/2024 20:06,"We apologize for the inconvenience you encountered with the app. To address the issue with the extraction feature and international courier service, we recommend checking for updates in the app for bug fixes and selecting alternative courier options for faster delivery.",4/3/2024 20:41
d16d998b-777d-4f27-855b-33b2212e94c2,Vernice Yumiko,https://play-lh.googleusercontent.com/a/ACg8ocKFrCoj75-XT4tvEnTrw7YFUT-dh9zNBNe4Ja7rwALjx7DYZA=mo,"I have using this app to purchase my items for so many years, but due to failed deliveries when the courrier failed to deliver my items, which is not my fault , I am no longer allowed to pay COD method which is very annoying on my part, I wish to order again but I wish to pay COD method, I hope this can help me.",2,2.0,7.47.0,3/27/2024 9:02,"We're sorry to hear about your experience. To resolve this, we recommend reaching out to our customer support team to assist you in reactivating the Cash on Delivery payment option.",3/27/2024 9:19
d433aea5-5966-45c1-9f61-f6ec2f8971bc,Caine Lexus Balaba,https://play-lh.googleusercontent.com/a/ACg8ocKK63qDZmYMECh-FUox2XS3ButNAhgvnYokYgk7snxVg_9cxg=mo,Probably the best and the worst app i ever used. All the other stuff are alright but THE ADS IT KEEPS POPPING OUT THE ADS EVEN THOUGH IM NOT USING THE APP you guys should limit the ads or else this app will go downhill.,1,1.0,7.47.0,4/22/2024 15:54,We apologize for any inconvenience caused. We understand your frustration with the amount of ads on our app. Our team is constantly working to maintain a balance between providing our customers with a seamless shopping experience and promoting our products.,4/22/2024 16:06
899073da-f5f1-42b7-bbe7-30a4c17409d0,Darin Epp,https://play-lh.googleusercontent.com/a/ACg8ocJolQ-LYTAl7YK1ZQYMlheST1qzFQ1U92BqCs22icqvrHslNg=mo,"What has happened to the app? There were no issues before and now it takes forever to load pictures. I have been so frustrated that I stopped searching the sellers. UPDATE: app was soooo slow so I uninstalled and re-installed. Now the updated version is worse! I love the access to items that I cannot find locally, but....GET RID OF THE PROMOTION POP-UPS THAT STAY STUCK ON THE PAGE!!",2,1464.0,7.41.0,1/4/2024 12:30,"Hi Darin Epp, we apologize for the inconvenience caused. We are aware of the loading speed issue and are currently working on improving it. We appreciate your feedback regarding the promotion pop-ups and will forward it to our development team for further consideration.",1/4/2024 12:55
d67f2050-fad1-4a88-bec6-33c540908490,Liezl Cano,https://play-lh.googleusercontent.com/a-/ALV-UjVYyqoJwtTuP_Pd32KJdha21WmljIxaQfW8d_O3LzWt7NdYmjA,"Some quality of the products are quite awesome and fits to it's price, should I say worth it. Tips: Be keen observer.",5,,7.49.1,5/6/2024 8:51,,
89530fda-a5ea-4bba-b6bd-c0a7ba681f61,Milk Yaw,https://play-lh.googleusercontent.com/a/ACg8ocLpOsyJgoiv1axF4wPCcRR_qEEnoBdiHx_baSkcjEXdBbdHJA=mo,"Hi, tokopedia team! The App is good, but I think there is something's wrong with ""Choice"" now unlike before. I purchase 3 items, but instead of receiving all of it in one package, what happened was, I got 1 of my order without the other 2 purchase which I checked and saw that ""Seller to pack"" pa din. Hope you check it po and take an action why, not just for me but for other buyers as well.",3,4.0,7.39.2,3/11/2024 8:02,Thank you for your valuable feedback. If you have any suggestion for us to develop our services. please contact us in-app via the tokopedia Helpcenter.,3/11/2024 8:10
16798b75-d07f-47ef-a1ce-bec433770b00,Rodave Felicio,https://play-lh.googleusercontent.com/a-/ALV-UjXezejgmuBqiIlU9Zjun1Q2fWmBjHVN2MrsCIFdWOhaIhm31jZO,"First time to do return/refund and its so frustrating.This is good app for online shopping but the policy or the process to return the item is not convenient,and also don't be fooled on items or shops claming they sell authentic/original item with a good rating,I return mine as they sell fake item.",3,1.0,7.48.0,4/17/2024 9:59,We understand your frustration with the return process. We care about your experience and would like to help make it right. Please reach out to our support team so we can explore ways to improve this for you. Thank you for bringing this to our attention.,4/17/2024 10:21
3c5ca7a6-a828-481f-97f1-d1eb5daf95d5,Javee Nedia,https://play-lh.googleusercontent.com/a/ACg8ocIVXQrSPlEPMs_6SlkArgTTFwiNJ7-_K1M_x29xQHqiC4DKyg=mo,"This app keeps popping box even if you are not using it. When you open your phone, it would be what youl see first as it will pop up. Tried turning off everything on settings like background usage, notification, draw over screen overlay, removing all permissions, but nothing stops it. Not even an ad blocker. AD only stop popping after I uninstalled it.",1,94.0,7.39.0,2/29/2024 7:53,We apologize for the inconvenience you experienced. Please try reinstalling the app as this may resolve the issue with the pop-up boxes appearing even when the app is not in use. Thank you for your feedback.,2/29/2024 8:44
099ace60-11b4-4c92-b703-4949fda770bf,Andre Groenendijk,https://play-lh.googleusercontent.com/a/ACg8ocLvkokvfK9dRypgklw9H7ICl61lZ_bnWJysW4SmQjSjcDBFEg=mo,this app is designed in such way that it is hard to send anything back. They state wrong reason try again with other reason then you need to contact customer support at least 5 times in order to be able to select other reason. The app is designed in such way that most people give up sending items back. Also a lot of sellers of fake articles and a lot of sellers that send other cheaper items than the items you ordered,1,180.0,7.44.0,2/21/2024 12:59,"We apologize for the inconvenience you experienced. To improve the return process, we recommend double-checking the reason for return before submitting and ensuring you provide all necessary details. For any issues with sellers, we advise reporting them directly through the app for further investigation.",2/21/2024 13:51
61f21fc8-c165-44ec-9825-f0418099d815,Firdaus Yahya,https://play-lh.googleusercontent.com/a-/ALV-UjUGMwqcWVreFKw7RFMgnTxcuA8Ew74y74inCKIXLbNgD_oAXqUU,"I couldn't hinder myself from expressing my concern over the fact that your app is accessing my clipboards arbitrarily. Right on startup, there's a brief msg mentioning tokopedia ""paste"" something frm my clipboard onto somewhere(but definitely not searchbar). I'm worried that someone might put confidential data in that clipboard, and you ; a shopping platform got access to such sensitive data. Not sure how long this has occurred, but I'm glad there's a msgs mentioning it.",4,3970.0,7.44.0,2/16/2024 7:23,Thank you for your feedback. We apologize for any inconvenience caused. Rest assured that your privacy and data security are our top priorities. We have identified the issue you mentioned and our team is working on resolving it. We appreciate your patience and support.,2/16/2024 10:30
876e2f90-a781-460f-9eb6-314208f8ebfb,Desmond Lau,https://play-lh.googleusercontent.com/a-/ALV-UjWZ0hwbI7dxiLnVwz5tdFU7vX9zahQlqDsGKvMIEpWZDr_L4sfm5A,"After refund, the money goes into a ""wallet"". Unlike other apps where I can immediately spend the money, this one's locks it behind a bugged activation. After trying to contact help and getting irrelevant automated reply, I have given up. Do not ever use this app cos once u need to refund, u can see ur money but u can't use it. My experience with refunds with shoppee is seamless in comparison.",1,186.0,7.44.0,2/21/2024 23:54,"We apologize for the inconvenience you faced with the refund process. To activate the refunded money in your wallet, please try logging out and back into the app or reinstalling it. If the issue persists, please reach out to our support team for further assistance.",2/22/2024 0:00
463211ba-2d0e-4bde-b9f2-eea6056a71ff,Mark Renz Manalo,https://play-lh.googleusercontent.com/a-/ALV-UjVFrEHE_EcimJhjJB6j1L5VwHOwSy3tJRwM-ATDbO1OCfH9U7mT,There is a bug in there system and didn't check thoroughly. Poor customer service. It took 3 times chatting through tokopedia customer service before they look at my case and almost a month with constant follow up to check. At first they are offering the refund to be received as voucher. I refused and never got my money back.,1,225.0,7.44.0,2/23/2024 12:34,We apologize for the inconvenience. Please try clearing the app cache and updating to the latest version to resolve the issue.,2/23/2024 12:46
0e3b0e52-07e6-41ec-b401-baa4b43ef0dd,Frank Jackson,https://play-lh.googleusercontent.com/a-/ALV-UjVp5purNhvI_Tk_-YBGGe3NLQ7kzDHoj9f53VzZXxYExTBFIP10,Screen locks up when viewing wallet in English. Sometimes get a nonsensical error message.,2,,7.49.1,5/11/2024 7:00,"tokopedia xin lá»i vÃ¬ sá»± báº¥t tiá»n. Nháº±m giÃºp tokopedia ÄÆ°á»£c há» trá»£ báº¡n nhanh chÃ³ng vÃ  hiá»u quáº£ nháº¥t, hÃ£y chia sáº» thÃ´ng tin chi tiáº¿t vá» váº¥n Äá» cá»§a báº¡n qua kÃªnh Chat trá»±c tuyáº¿n táº¡i https://lzd.co/3A3ZvgA. tokopedia cam káº¿t sáº½ ná» lá»±c háº¿t sá»©c Äá» nÃ¢ng cao cháº¥t lÆ°á»£ng dá»ch vá»¥ vÃ  má»©c Äá» hÃ i lÃ²ng cá»§a khÃ¡ch hÃ ng. tokopedia xin cáº£m Æ¡n!",5/11/2024 7:12
6de981d2-f200-4c38-a0a9-ffc48a09d86b,Jemalyn llantino,https://play-lh.googleusercontent.com/a/ACg8ocK5HatP2ZxHl0WKBmzdKzlVYD6w2dxtg3mWXAnIWc-8rxdUGQ=mo,"It is really hard to use the app..it is never seamless from chatting sellers to tracking orders..i really cant risk buying with large amount because there is no proper customer service.. in my experience with products included in choice ..i cant even talk to the seller why my order has been on the to ship"" section for weeks now..and most sellers are not responding..only automated..i highly doubt that someone in tokopedia cn help u in case u encounter any problem..not recommended app..""",1,42.0,7.44.0,2/24/2024 17:19,"We're sorry to hear about your experience. To address your concern about the delayed shipment, we recommend reaching out to tokopedia's customer service for assistance. They should be able to provide you with an update on your order status and help resolve any issues you may encounter.",2/24/2024 17:27
6ffb9a2d-7dbd-4bb9-a6c9-6e07fa5b1244,Louie Alvarez,https://play-lh.googleusercontent.com/a-/ALV-UjWxRbkzJ0dsJPsxNiOOnKX1uJQ_ac7qHewlTNNmZlob8wrXoAV7,I'm giving this 1 star because your ads are annoying and intrusive. The app would just auto open out of nowhere while I'm using other apps. Desperate for attention? Uninstalling.,1,2.0,7.48.0,4/13/2024 11:58,I'm truly sorry to hear about the inconvenience you've faced with our app's ads. We understand how frustrating that can be. Please reach out to our support team so we can address this issue and improve your experience. Your feedback is valuable to us.,4/13/2024 12:54
dcd8f5b8-8f2e-4186-bd26-bd73de3e2a3c,Olivia Agan,https://play-lh.googleusercontent.com/a/ACg8ocKPTcXIvrAB30JbXX6GfpoHfHJ1BuTl79eAxN5MF15YNRjEEw=mo,"Update: tokopedia still has not refunded my money. Money back guarantee"" is not guaranteed! Extemely dissatisfied with how my refund was rejected even if I provided proof delivery did not occur. Will stop using this app and switch to other apps which have more reliable partner couriers and more helpful customer service.""",1,5.0,7.48.0,4/10/2024 19:27,We're truly sorry about your experience. We understand your frustration. Please reach out to our support team so we can look into this promptly and find a solution. Your feedback is vital in helping us improve our services.,4/10/2024 20:04
97922491-10ea-4aab-822d-cb5e7265fecd,Karl âKarlderetaâ Ternida,https://play-lh.googleusercontent.com/a-/ALV-UjWj4mXLo5Bv152OHEnKKQoGWjg8sAnMu9EHJYtiYtj9ZMpzHzmV,"Ordered a PC case and was going to be delivered for the day, but since I was outside, I only received a text message and not a call. The LazExpress tagged it as failed delivery/customer requested to cancel when they only attempted to deliver it once and didn't even bother to call. Attempts should be twice as the rules. Now I lost the voucher and didn't get the case. The tokopedia app is also not user friendly at all, so much going on. You try to press search, it goes to different things. Shopee <3",1,1155.0,7.39.2,12/18/2023 18:15,"We apologize for the inconvenience caused. Our delivery team is trained to make two delivery attempts before tagging it as failed. We'll investigate this issue further to ensure it doesn't happen again. Regarding the app, we appreciate your feedback and we'll work on improving its user-friendliness.",12/18/2023 18:20
e26bf64b-a3b9-48ad-ae4e-0d694f1acfc5,Jee Kwang Han,https://play-lh.googleusercontent.com/a-/ALV-UjU7GVdGoY7p0rbgJVFj3CkgHuwIT0IQ4ZDUuO6wzRfSIZC0StzVIg,So far after using tokopedia with voucher and point are good buy . if you have issue on the product after delivery their response is good and that is a plus for all.,5,,7.47.0,4/16/2024 14:25,"Hi, Jee Kwang Han! Thank you for the positive review!",4/16/2024 14:46
f462578e-bdd0-49fb-967c-17dde57d8db6,THE NIHILANTH,https://play-lh.googleusercontent.com/a/ACg8ocJE6E6VGgEBgy5lhw2FeqjoaV0NmTfHYa-wNY9T70_E0a5AQQ=mo,tokopedia has always provided great deals. so much so that I've gotten in trouble finding how to pay having the delivery person infront of me checking my face if I am telling the truth that I've contacted the seller and we've had an agreement that its going to be Another RtS event. happens way too much nowadays,5,2.0,7.47.0,4/15/2024 21:46,At tokopedia we strive for making the best customer experience effortless. We apologize if we did not meet your expectations in this case. Please contact our CS Chat in the tokopedia App to help you with your case. We'll do our best to help you!,4/15/2024 22:23
525eab7a-e857-4f5c-802f-ecd5617622a4,Kim Tracy Geronimo,https://play-lh.googleusercontent.com/a-/ALV-UjVDtXRMJFY4VaTcElIexMJX7_8h0UhNFxwhTiPnCz0CYdoYi32E,This app sucks. Their couriers are so lazy and irresponsible. They will not deliver your order and then they will put on the delivery status that the delivery failed because you refuse to accept your order. So unprofessional.,1,1.0,7.47.0,4/17/2024 3:43,We are truly sorry to hear about your frustrating experience. We'd like to help resolve this issue promptly. Please reach out to our support team so we can investigate and improve our service. Your feedback is valuable to us.,4/17/2024 4:21
aab3319e-bd02-49ce-93bd-caace4026d81,Karl Rodriguez,https://play-lh.googleusercontent.com/a/ACg8ocIcOosbNusZkhZYkrmrlqWz54aJnL2V2MVNPmII_HhFjNuMfQ=mo,"My lazreward cannot redeem, after i complain in customer help. i dont have the tab lazreward portion Nothing happen aftet i reinstalled the app. And after i clear cache and clear data. Do you have alternative way to claim my rewards? I updated the version and even in browser. There is a lazreward tab but my list is not exist",1,2.0,7.45.0,3/5/2024 4:54,"We apologize for the inconvenience you've experienced. To resolve the issue with redeeming your LazReward, please try logging out and logging back into your account within the app. This may refresh your rewards list.",3/5/2024 5:03
73e96942-7ec3-4b13-90f1-177fffecc755,Sobriazmi Sobri,https://play-lh.googleusercontent.com/a/ACg8ocKGrey1JNhwV7hc72EFf5o_qXfTbgpTmq1PXiGZf3vNzQwr7w=mo,Trusted platform for Online Shopping.. All people can find what was they need to buy for reasonable cheaper price.. Every months all the supplier give promotion and discount price.. U can make survey of the price with another platform shopping to get better price..,5,27.0,7.48.0,4/22/2024 11:49,"We appreciate your kind words and positive feedback! We're thrilled to hear that you find tokopedia a trusted platform for online shopping, offering a wide range of products at reasonable prices. It's great to know that you benefit from the promotions and discounts provided by our suppliers. Thank you for choosing tokopedia for your shopping needs!",4/22/2024 22:02
e99ddf51-35e9-4744-b9c4-e610de1c0a43,Wel Novecio,https://play-lh.googleusercontent.com/a-/ALV-UjWeTtqLGIgb7LpWtKIfA9V0BJbmqAX3Cv1yywLN-A5WpkNozx8,If my last parcel will not be delivered I will uninstall atokopediaa and never install it ever again. The rider sucks never inform customers the parcel will be deliver today. No notification. No information. No attempt. For many times. I ordered but everytime I check my parcel it was sent back yo the sender. Or if I tried to contact the rider I am not able to reached them.,1,2.0,7.48.0,4/17/2024 12:53,"We understand your frustration. Please accept our sincerest apologies for the inconvenience you've faced. Your feedback is valuable, and we want to make things right for you. Please reach out to our support team so we can assist you further and improve your experience with us.",4/17/2024 14:31
